B18A507,Ref Valve Fault - 2WAY (DeHUMI) - Valve Fault
B18A688,Ref Valve Fault - 2WAY (DeHUMI) - LIN Fail
B18A716,Cool Valve Fault - 3WAY - High Voltage
B18A817,Cool Valve Fault - 3WAY - Low Voltage
B18A94B,Cool Valve Fault - 3WAY - Over Temp
B18AA4B,Cool Valve Fault - 3WAY - Under Temp
B18AB01,Cool Valve Fault - 3WAY - Electrical Fault
B18AC07,Cool Valve Fault - 3WAY - Valve Fault
B18AD88,Cool Valve Fault - 3WAY - LIN Fail
B18B013,Direction Potentionmeter Open (Low) - Passenger Vent
B18B111,Direction Potentionmeter Short (High) - Passenger Vent
B18B277,Direction Control Motor (Passenger Vent)
B18B313,Direction Potentionmeter Open (Low) - Passenger Floor
B18B411,Direction Potentionmeter Short (High) - Passenger Floor
B18B577,Direction Control Motor (Passenger Floor)
B18B613,Passenger Warm Bypass Potentionmeter Open (Low)
B18B711,Passenger Warm Bypass Potentionmeter Short (High)
B18B877,Passenger Warm Bypass Control Motor
B18B977,Perfume Blower Motor Fault
B18BA88,Perfume Actuator LIN Communication Fail
B18BB88,Perfume Controller LIN Communication Fail
B18BC92,Insufficient Refrigerant
B18BD16,REAR Evaporator Sensor Short (Low)
B18BE17,REAR Evaporator Sensor Open (High)
B18DA00,IAU Teaching Error (w/VIN)
B18DB00,BDC UFKC Update Error
B18DC00,UWB_Master Fault (Master UWB IC)
B18DD00,UWB_FRNK Module Fault (Frunk UWB IC)
B18DE00,CAN Time-Out UWB_FRNK (Frunk)
B18DF00,UWB_SLAVE Fault (Slave UWB IC)
B18E016,EWP Fault - HPC Cooling - High Voltage
B18E117,EWP Fault – HPC Cooling - Low Voltage
B18E219,EWP Fault – HPC Cooling - Over Current
B18E318,EWP Fault – HPC Cooling - Low Current
B18E44B,EWP Fault – HPC Cooling - Over Temp
B18E54B,EWP Fault – HPC Cooling - Warn Temp
B18E688,EWP Fault – HPC Cooling – Speed Error
B18E788,EWP Fault – HPC Cooling – GateDrv
B18E888,EWP Fault – HPC Cooling – Short Circuit
B18E916,Coolant Water Temperature Sensor Open(High) – HPC Cooling - Inlet
B18EA17,Coolant Water Temperature Sensor Short(Low) – HPC Cooling – Inlet
B18EB16,Coolant Water Temperature Sensor Open(High) – HPC Cooling - Outlet
B18EC17,Coolant Water Temperature Sensor Short(Low) – HPC Cooling - Outlet
B18ED16,Ref. Valve Fault - EXV (HPC Cooling) - High Voltage
B18EE17,Ref. Valve Fault - EXV (HPC Cooling) - Low Voltage
B18EF4B,Ref. Valve Fault - EXV (HPC Cooling) - Over Temp
B18F04B,Ref. Valve Fault - EXV (HPC Cooling) - Under Temp
B18F101,Ref. Valve Fault - EXV (HPC Cooling) - Electrical Fault
B18F207,Ref. Valve Fault - EXV (HPC Cooling) - Valve Fault
B18F388,Ref. Valve Fault - EXV (HPC Cooling) - LIN Fail
B18F416,PT Sensor (HPC Cooling) - Low Pressure Sensor Open (High)
B18F517,PT Sensor (HPC Cooling)- Low Pressure Sensor Short (Low)
B18F616,Low Pressure Refrigerant Temp Sensor  Open : HPC Cooling
B18F717,Low Pressure Refrigerant Temp Sensor  Short : HPC Cooling
B18F816,Ref. Valve Fault - 2WAY (REAR) - High Voltage
B18F917,Ref. Valve Fault - 2WAY (REAR) - Low Voltage
B18FA4B,Ref. Valve Fault - 2WAY (REAR) - Over Temp
B18FB4B,Ref. Valve Fault - 2WAY (REAR) - Under Temp
B18FC01,Ref. Valve Fault - 2WAY (REAR) - Electrical Fault
B18FD07,Ref. Valve Fault - 2WAY (REAR) - Valve Fault
B18FE88,Perfume Actuator Fault : PERFUME SYSTEM ONLY
B191A88,REAR PTC Heater - CAN Signal Fault (Time Out)
B191B88,Rear PTC HTR_IGBT Failure
B192200,Front Ultrasonic Sensor Power Line Error
B192300,Rear Ultrasonic Sensor Power Line Error
B222181,LIN error LIN-HLLD Left
B222281,LIN error LIN-HLLD Right
B222381,LIN Communication Error R/C LDM
B238D88,REAR PTC HTR LV Low Fault
B238E88,REAR PTC HTR LV High Fault
B238F88,REAR PTC HTR HV Low Fault
B239088,REAR PTC HTR HV High Fault
B239188,REAR PTC HTR Over Current Fault
B239288,REAR PTC HTR Thermal Shutdown Fault
B239388,REAR PTC HTR PCB Thermal Shutdown Fault
B239488,REAR PTC HTR Failure of High Voltage Sensor
B239588,REAR PTC HTR Failure of Low Voltage Sensor
B239688,REAR PTC HTR Failure of Current Sensor
B239788,REAR PTC HTR Open/Short of PCB Temperature Sensor
B239888,REAR PTC HTR Open/Short of Core Temperature Sensor
B239919,REAR HVAC BLDC MOTOR - Over Current
B239A16,REAR HVAC BLDC MOTOR - Under Voltage
B239B17,REAR HVAC BLDC MOTOR - Over Voltage
B239C77,REAR HVAC BLDC MOTOR - Motor Stuck
B239D4B,REAR HVAC BLDC MOTOR - Over Temperature
B239E88,REAR HVAC BLDC MOTOR - Controller Shutdown
B23A000,Timeout Occurs without Folding Limit Switch Input When Folding Opetation. (FR LH)
B23A100,Timeout Occurs without Unfolding Limit Switch Input When Unfolding Opetation. (FR LH)
B23A200,Timeout Occurs without Folding Limit Switch Input When Folding Opetation. (FR RH)
B23A300,Timeout Occurs without Unfolding Limit Switch Input When Unfolding Opetation. (FR RH)
B23A400,Timeout Occurs without Folding Limit Switch Input When Folding Opetation. (RR LH)
B23A500,Timeout Occurs without Unfolding Limit Switch Input When Unfolding Opetation. (RR LH)
B23A600,Timeout Occurs without Folding Limit Switch Input When Folding Opetation. (RR RH)
B23A700,Timeout Occurs without Unfolding Limit Switch Input When Unfolding Opetation. (RR RH)
B23B000,AFCU LOCAL-CAN Line Error
B23B100,Timeout Occurs when Folding or Unfolding Operation FR-LH
B23B200,Timeout Occurs when Folding or Unfolding Operation FR-RH
B23B300,Timeout Occurs when Folding or Unfolding Operation RR-LH
B23B400,Timeout Occurs when Folding or Unfolding Operation RR-RH
B241A77,Rear Temp Cool Motor
B241B77,Rear Temp Warm Motor
B242077,Door/Gate Motor Open Circuit
B242177,Door/Gate Motor Output Short to Battery
B247609,Module error LIN-HLLD Right
B247709,Fan Error
B247888,Ecomp Sleep Power Line Open
B247901,ECOMP Internal Error
B24C509,LED Fault High beam
B24E000,CDM Motor Drive Fault
B254200,Static Bending Lamp LH Short to GND
B255000,Static Bending Lamp RH Short to GND
B265200,Switch 1 Failure
B265300,Switch 2 Failure
B265400,Time-out Head Unit
B265500,Time-out Cluster
B265600,CAN Time-Out HUD
B265700,Time-out ICU
B265800,Time-out ADAS PRK
B265900,Time-Out BLTN CAM(DVRS)
B265A00,Time-out RR_CMR
B265B00,Time-out SR_FR_CMR
B265C00,Time-out SR_SD_CMR_LH
B265D00,Time-out SR_SD_CMR_RH
B265E00,Ethernet not sleep - ICU NM
B265F00,Ethernet not sleep - CLU NM
B266000,Ethernet not sleep - HUD NM
B266100,Ethernet not sleep - BLTN CAM(DVRS)NM
B266200,Ethernet not sleep - Head Unit NM
B266300,Ethernet not sleep - Head Unit Linkup
B266504,ECU AP Fault
B266604,FRU Image Error(Lens Strain, IR LED Malfunction)
B266804,IAU Teaching with FRU Error
B267000,ECU hardware
B267300,CAN Time-Out DLBCU
B267700,ECU Internal Error
B267800,CAN Time-Out ROA
B267900,ROA CAN Bus OFF
B267988,ROA CAN Bus OFF
B268000,Sensor Blockage
B268090,Sensor Blockage
B268954,HOD Build Check Error
B268A00,Seat Local CAN Bus OFF
B269000,HOD ECU Defect
B269100,HOD Mat Defect
B269200,CAN Time-Out CMS_LH
B269D00,CAN Time-Out AFCU_AST
B269E00,FCML3 Malfunction Error
B269F00,FCML3 LIN Communication Error
B26A100,CAN Time-Out AFCU_RL
B26A200,CAN Time-Out AFCU_RR
B26A500,CAN Time-Out OHCL
B26A600,CAN Time-Out ICU
B26A700,CAN Time-Out CMS_RH
B26A800,CAN Time-Out OMSW
B26A900,CAN Time-Out HOD
B26A987,CAN Time-Out HOD
B26AA00,CAN Time-Out ATS
B26AB00,CAN Time-Out DSAU
B26AC00,CAN Time-Out ASAU
B26AD00,CAN Time-Out SBCM_DRV
B26B000,CAN Time-Out SBCM_AST
B26B100,CAN Time-Out SBCM_RR
B26B200,CAN Time-Out SBCM_RL
B26B300,CAN Time-Out RRPSU
B26B400,CAN Time-Out RLPSU
B26D600,12V BMS-Low SOC
B26D700,12V BMS-Over Voltage
B26D800,12V BMS-Low Voltage
B26D900,12V BMS-Over Current
B26DA00,12V BMS-Over Temp
B26DB00,12V BMS-Fail Temp Sensor
B26DC00,12V BMS-Fail Current Sensor
B26DD00,12V BMS-Fail Voltage Sensing
B26DE00,12V BMS-Fail Latch RLY
B26DF00,12V BMS-Fail Wire
B26E000,PDS Low Voltage
B26E100,PDS High Voltage
B26E200,PDS Position Sensor Error
B26E300,PDS Buzzer Error
B26E400,PDS Motor Circuit Open
B26E500,PDS Motor Circuit Short High
B26E600,PDS Motor Circuit Short Low
B26E700,PDS ECU Error
B26E800,PDS Play Protection Active
B26E900,PDS E2E Missmatch
B26EB00,SBCM Failure
B26EC00,E-Latch Failure
B26ED00,Outside Mirror Failure SBCM (Folding Motor/ Positioning Motor)
B26EE00,Outside Mirror Failure SBCM (Additional Function)
B26EF00,Auto Flush Handle Failure SBCM
B26F000,LIN BUS Error SBCM
B26F100,Cinching Failure SBCM
B26F200,Charging Door Failure_SBCM
B26F300,Charging Door LED Failure_SBCM
B26F600,Connector A Failure - SBCM
B26F600,Charging Door Open Detect
B26F700,Connector B Failure - SBCM
B26F800,Auto Flush Handle Open Detect
B26F900,PDC Local-CAN Bus OFF
B26FA00,Outside Mirror Open Detect
B26FB00,E-Latch Open Detect
B270000,IWCU Pump Motor Error
B270100,IWCU Heater Error
B270200,IWCU Nozzle Error
B270300,IWCU Distributor Solenoid Error
B270400,RCML2 Malfunction Error
B270500,NFC antenna Error
B270600,RCML2 LIN Communication Error
B270700,Heated Washer Nozzle Circuit Short to Ground
B271000,Sunroof Open/Close/Tilt Switch Stuck detected
B271100,Front Glass Motor&Controller Failure/Error detected
B271200,Front Blind Motor&Controller Failure/Error detected
B271400,Rear Glass Motor&Controller Failure/Error detected
B271500,Rear Blind Motor&Controller Failure/Error detected
B272000,SGU Input Voltage Failure
B272100,SGU Inner Converter Operation Failure
B272200,SGU Inner Inverter Operation Failure
B272300,SGU Output Voltage Failure
B272400,SGU CAN Communication Failure
B272500,SGU Over Temperature Detection
B272600,SGU Connector Assembly Failure
B27A000,Frunk Open Detect
B27A100,System Power Off Error
B27A200,System Low Voltage Error
B27B000,CLU Controller Video Line Fault
B27B100,CLU Display Unit Video Line Fault
B27B200,HUD Display Unit Video Line Fault
B27B300,CLU Controller & CLU Display Unit line fault
B27B400,CLU Controller & HUD Unit line fault
B27B500,CLU Controller & BVM line fault
B27B600,CLU ERRB Indicator FW Channel
B27B700,HUD ERRB Indicator FW Channel
B27B800,BVM ERRB Indicator FW Channel
B27C000,OEM SPARE1 Short To Ground
B27C100,OEM SPARE2 Short To Ground
B27C200,OEM SPARE3 Short To Ground
B27C300,GVPM2 Ignition Short To Ground
B27C400,LIDAR Front Sensor Short To Ground
B27C500,LIDAR Left Sensor Short To Ground
B27C600,LIDAR Right Sensor Short To Ground
B27C700,Long Range Radar Left0 Short To Ground
B27C800,Long Range Radar Left3 Short To Ground
B27C900,Long Range Radar Right0 Short To Ground
B27CA00,Long Range Radar Right3 Short To Ground
B27CB00,External Display Front Short To Ground
B27CC00,Fans Console2 Short To Ground
B27CD00,AUX SPARE1 Short To Ground
B27CE00,AUX SPARE2 Short To Ground
B27CF00,AUX SPARE3 Short To Ground
B27D000,Fans Console1 Short To Ground
B27D100,Long Range Radar Front0 Short To Ground
B27D200,Rear Seat Entertainment0 Short To Ground
B27D300,Long Range Radar Left2 Short To Ground
B27D400,Rear Seat Entertainment1 Short To Ground
B27D500,Long Range Radar Right2 Short To Ground
B27D600,Cabin Monitor ECU Short To Ground
B27D700,AUX SPARE4 Short To Ground
B27E000,LIDAR Top Fan Short To Ground
B27E100,R&D Computer1 Ignition Short To Ground
B27E200,GVPM1 Ignition Short To Ground
B27E300,Fans Rear2 Short To Ground
B27E400,Fans Rear1 Short To Ground
B27E500,LIDAR Top Sensor Short To Ground
B27E600,LIDAR Bumper Sensor Short To Ground
B27E700,Long Range Radar Left4 Short To Ground
B27E800,Long Range Radar Right4 Short To Ground
B27E900,Long Range Radar Left1 Short To Ground
B27EA00,Long Range Radar Right1 Short To Ground
B27EB00,R&D Computer2 Ignition Short To Ground
B280000,CAN Bus Off Error M-CAN
B280088,MM CAN Bus Off Error
B280400,CAN Time-Out DATC
B281600,Local-CAN Error
B281800,Ethernet Communication Error
B282900,Radio and Audio DSP Communication Error
B283100,DMB/TPEG Module Communication Error
B283200,Video Decoder Communication Error
B283300,Echo Canceller Communication Error
B283400,DAB Module Communication Error
B283500,Phone Connectivity Service Failure
B283700,GPS Module Communication Error
B283900,SXM Module Communication Error
B283A00,GPS Sensor IC Fault
B284300,Multimedia Terminal Connection Error
B284800,SXM Antenna Short State
B284900,SXM Antenna Open State
B284E00,DAB Antenna Short State
B284F00,DAB Antenna Open State
B285000,DMB Antenna Short State
B285600,Room Mirror Button Stuck Error
B286100,LVDS Front Cable Fault
B286200,LVDS Rear Right Cable Fault
B286300,LVDS Rear Left Cable Fault
B286400,Cluster Monitor Connection Error
B286500,HUD Connection Error
B286600,ICC-R/Passenger View Connection Error
B286700,Rear MIC Connection Error
B286800,CLU Monitor Type Mismatch
B286A00,ADAS_PRK Composite Video Cable Fault
B286B00,ADAS_PRK Original Video Cable Fault
B286C00,ICC-D Cable Fault
B286D00,BLTN_CAM LVDS Cable Fault
B287100,Modem Module Communication Error
B28A000,ICC-D Camera Module Error
B28A100,ICC-D IR-LED Error
B28A200,ICC-D Camera Power Fault
B28A300,ICC System Error
B28A400,Variant Coding is required
B28C000,Am/Fm1 Radio Antenna Short State
B28C100,Am/Fm1 Radio Antenna Open State
B28C200,FM2 Radio Antenna Short State
B28C300,FM2 Radio Antenna Open State
B28C600,Roof LTE/3G Antenna Short State
B28C700,Roof LTE/3G Antenna Open State
B28C900,C/PAD LTE Antenna Short State
B28CA00,C/PAD LTE Antenna Open State
B28EC00,ETCS Antenna Open State
B28ED00,ETCS Antenna Short State
B292200,Rear Center ANC MIC Open Load
B292300,Rear Right ANC MIC Open Load
B292400,Rear Left ANC MIC Open Load
B292500,Front Center ANC MIC Open Load
B292600,Front Right ANC MIC Open Load
B292700,Front Left ANC MIC Open Load
B292900,A2B Communication Error
B292A00,A2B Communication Error
B292A00,External AMP Maker ID Error
B292B00,FL Speaker Short state
B292C00,FR Speaker  Short state
B292D00,RL Speaker  Short state
B292E00,RR Speaker  Short state
B292F00,SPDIF Communication Error
B293000,Acceleration Sensor 1 Open Load
B293100,Acceleration Sensor 2 Open Load
B293200,Acceleration Sensor 3 Open Load
B293300,Acceleration Sensor 4 Open Load
B293400,Acceleration Sensor 5 Open Load
B293500,Mic 1 Open Load
B293600,Mic 2 Open Load
B293700,Mic 3 Open Load
B293800,Mic 4 Open Load
B293900,Mic 5 Open Load
B293A00,Mic 6 Open Load
B293B00,Mic 7 Open Load
B293C00,Mic 8 Open Load
B297900,Wifi Module Communication Error
B298300,HD Radio Module Communication Error
B298400,SD Card Error
B298500,Booster AMP CH1 Open Load
B298600,Booster AMP CH2 Open Load
B298700,Booster AMP CH3 Open Load
B298800,Booster AMP CH4 Open Load
B298900,Booster AMP CH5 Open Load
B298A00,Booster AMP CH6 Open Load
B298B00,ESEV A2B Module
B298C00,ALT Left Motor Open Load
B298D00,ALT Right Motor Open Load
B298E00,Booster AMP Open Load
B298F00,ESEV Sensor
B29A400,BLE Teaching Error
B29A500,Slave BLE Operation Failure
B29A600,Slave BLE Assigning Failure
B29B000,AVN - FPM Teaching Error
B29C700,FAN Connection and Operation Fault
B29CE00,RSE RL Button Connection Error (Local-CAN)
B29CF00,RSE RR Button Connection Error (Local-CAN)
B29D000,CCP Connection Error (Local-CAN)
B29D100,RRC Connection Error (Local-CAN)
B29D500,MKBD Connection Error (Local-CAN)
B29D600,CAN Time-Out FPM
B29D700,CAN Time-Out APSS
B29D800,CAN Time-Out FRU
B29D900,Time-Out ccIC_CLU
B29DA00,Time-Out HDM
B29DB00,Time-Out ADAS_VP
B29DC00,Time-Out ADAS_DRVII
B29DD00,Time-Out DCU
B29DE00,Time-out CCU_AP
B29E000,Get VIN Failures
C0003,Air Mix Potentiometer-TEMP A Open (Low)-Console
C0006,CAN time-out Cluster for SCC (Check Cluster)
C110186,Battery Voltage High
C110286,Battery Voltage Low
C110913,Ignition Open
C111262,Sensor Source Voltage
C111301,LVA Vaccum Sensor Fault
C111400,12V Sensor Power Fail
C120286,Wheel Speed Sensor Front-LH Invalid/No Signal
C120586,Wheel Speed Sensor Front-RH Invalid/no Signal
C120886,Wheel Speed Sensor Rear-LH Invalid/no Signal
C121186,Wheel Speed Sensor Rear-RH Invalid/no Signal
C121302,Wheel Speed Sensor Frequency Error
C122816,Pressure Sensor Supply
C122817,Pressure Sensor Supply
C123006,Pressure sensor
C123016,Pressure sensor
C123017,Pressure sensor
C123A16,Air Pressure Sensor (PE Room) Supply Electrical Fault
C123A17,Air Pressure Sensor (PE Room) Supply Electrical Fault
C123B16,Air Pressure Sensor (Roof) Supply Electrical Fault
C123B17,Air Pressure Sensor (Roof) Supply Electrical Fault
C123C16,Air Pressure Sensor (Rear Bumper) Supply Electrical Fault
C123C17,Air Pressure Sensor (Rear Bumper) Supply Electrical Fault
C123D16,Air Pressure Sensor (PE Room) Signal Electrical Fault
C123D17,Air Pressure Sensor (PE Room) Signal Electrical Fault
C123E16,Air Pressure Sensor (Roof) Signal Electrical Fault
C123E17,Air Pressure Sensor (Roof) Signal Electrical Fault
C123F16,Air Pressure Sensor (Rear Bumper) Signal Electrical Fault
C123F17,Air Pressure Sensor (Rear Bumper) Signal Electrical Fault
C124331,Height Sensor Front-LH
C124338,Height Sensor Front-LH
C124516,Height Sensor Front-LH Circuit
C124517,Height Sensor Front-LH Circuit
C124731,Height Sensor Front-RH (or Front) 
C124738,Height Sensor Front-RH (or Front) 
C124916,Height Sensor Front-RH Circuit
C124917,Height Sensor Front-RH Circuit
C125131,Height sensor rear-LH
C125138,Height sensor rear-LH
C125316,Height sensor rear-LH circuit
C125317,Height sensor rear-LH circuit
C125A31,Height sensor rear-RH
C125A38,Height sensor rear-RH
C125B06,Incorrect height sensor mounting
C125C16,Height sensor rear-RH circuit
C125C17,Height sensor rear-RH circuit
C126104,Steering Angle Sensor Not Calibrated
C126408,Steering Angle Sensor - Plausibility Error
C127006,Temperature / Overload
C127816,Acceleration Sensor Front-LH
C127916,Acceleration Sensor Front-RH (or Front)
C128116,Acceleration Sensor Rear-RH (or Rear)
C128328,Lateral G Sensor/Longitudinal G Sensor/Yaw Rate Sensor - Signal Error
C128504,Longitudinal G Sensor Not Calibrated
C128564,Longitudinal G Sensor Not Calibrated
C128602,Yaw Rate & 2G Sensor Fail-Replace SRSCM
C131200,Sensor 1 / Left Front Sensor Radio Frequency Channel Failure (Some models, measuring TPMS Reception Rate is required)
C131300,Sensor 2 / Right Front Sensor Radio Frequency Channel Failure (Some models, measuring TPMS Reception Rate is required)
C131400,Sensor 3 / Left Rear Sensor Radio Frequency Channel Failure (Some models, measuring TPMS Reception Rate is required)
C131500,Sensor 4 / Right Rear Sensor Radio Frequency Channel Failure (Some models, measuring TPMS Reception Rate is required)
C133A00,Wide Front View Camera Lock Pin Error
C133B00,Wide Rear View Camera Lock Pin Error
C133C00,Wide Left Side View Camera Lock Pin Error
C133D00,Wide Right Side View Camera Lock Pin Error
C134A00,Wide Front View Camera I2C Error
C134B00,Wide Rear View Camera I2C Error
C134C00,Wide Left Side View Camera I2C Error
C134D00,Wide Right Side View Camera I2C Error
C135801,AVH Switch Error
C135801,AVH Switch Circuit Error
C136104,Camera H/W Failure
C136231,Wide View Camera Signal Error
C137A00,Wide Front View Camera Decoding Init Error
C137B00,Wide Rear View Camera Decoding Init Error
C137C00,Wide Left Side View Camera Decoding Init Error
C137D00,Wide Right Side View Camera Decoding Init Error
C138716,Temperature Sensor Supply General Electrical Fault
C138717,Temperature Sensor Supply General Electrical Fault
C138816,Temperature Sensor Signal General Electrical Fault
C138817,Temperature Sensor Signal General Electrical Fault
C138902,Position Sensor Failure
C138A00,Wide Front View Camera Decoding Error
C138B00,Wide Rear View Camera Decoding Error
C138C00,Wide Left Side View Camera Decoding Error
C138D00,Wide Right Side View Camera Decoding Error
C139504,Camera Internal Failure
C139608,Camera Communication Failure
C13971C,Camera Power Failure
C139846,Wide View Camera Calibration Failure
C139A00,Wide Front View Camera Input Error
C139B00,Wide Rear View Camera Input Error
C139C00,Wide Left Side View Camera Input Error
C139D00,Wide Right Side View Camera Input Error
C150301,TCS/ESC Switch error
C151406,Valve Switch-ON Time Exceeded
C151611,Vehicle height hip switch
C152001,Clutch Switch Circuit Error
C152001,Clutch Signal Error
C152811,Front / Front Side ULTRASONIC Source Voltage Error
C152812,PDW Switch Indicator Failure
C152911,Rear / Rear Side ULTRASONIC Source Voltage Error
C152912,Parking Safety Button Indicator Failure - Short
C152A11,Leveling Switch Indicator
C152A12,Leveling Switch Indicator
C153901,Neutral Gear Switch Failure
C154200,Brake Circuit Error
C154262,Brake Circuit Error
C160404,ECU Internal Error
C160409,ECU Hardware Error
C160471,ECU Hardware Error
C160494,ECU Hardware Error
C160504,CAN Hardware Error
C160652,ECU Software Error
C160654,ECU Software Error
C160E88,CAN Bus OFF
C161182,CAN Time-Out EMS
C161183,CAN Time-Out EMS
C161282,CAN Time-Out TCU
C161283,CAN Time-Out TCU
C161352,CAN Signal Error EMS
C161482,CAN Time-Out HCU/VCU/FCU
C161483,CAN Time-Out HCU/VCU/FCU
C161486,CAN Time-Out HCU/VCU/FCU
C161608,CAN BUS OFF
C161687,CAN Time-Out VSM2 (MDPS)
C161688,VSM2 (MDPS) Signal Error
C161688,CAN Bus OFF
C161C52,CAN Signal Error HCU/VCU/FCU
C161D88,G-CAN Bus OFF (G-CAN Bus OFF Error)
C162007,1st Set-up Not Completed 
C162078,1st Set-up Not Completed 
C162262,EMS invalid Vehicle Speed
C162382,CAN Time-Out SAS
C162383,CAN Time-Out SAS
C162500,CAN Time-Out ABS/ESC(ESP)
C162582,CAN Time-Out ABS/ESP
C162583,CAN Time-Out ABS/ESP
C162882,CAN Time-out CLU
C162883,CAN Time-out CLU
C162986,Cluster Invalid Counter
C162A82,Cluster for DMIC Communication Error
C162A83,Cluster for DMIC Communication Error
C162B87,ECS for ICSC Communication Error
C162B87,CAN Time-Out ECS_IVSS11
C162F24,CAN Signal Failure 4WD11
C162F29,CAN Signal Failure 4WD11
C162F82,CAN Signal Failure 4WD11
C162F83,CAN Signal Failure 4WD11
C163832,SCC/FCA Communication Error
C163882,ACC/SCC Communication Error
C163883,ACC/SCC Communication Error
C163887,ACC/SCC Communication Error
C163C00,CAN Message Failure TCU_DCT
C163D00,Ethernet Communication Error (Link Down)
C164252,CAN Message Failure - Brake
C164285,CAN Message Failure - Brake
C164602,CAN signal error TCU
C164652,CAN signal error TCU
C164687,CAN Message Failure - TCU
C165182,CAN Time-Out EPB
C165183,CAN Time-Out EPB
C165652,CAN Signal Error - Cluster
C165A82,CAN Time-Out RCS
C165A83,CAN Time-Out RCS
C165B00,CAN Time-Out ESC
C165B82,CAN Time-Out ESC
C165B83,CAN Time-Out ESC
C165C00,CAN Time-out YRS
C165C82,CAN Time-out YRS
C165C83,CAN Time-out YRS
C165D00,CAN Time-out APSB
C165F82,CAN Signal Error-ARD
C165F83,CAN Signal Error-ARD
C165F87,CAN Signal Error-ARD
C166688,Initiator supply short circuit to 12V OR Open circuit
C166688,Initiator supply circuit short to battery or Open circuit
C166700,CAN Time-Out ACC/SCC
C166804,Internal Failure Detection
C166808,Internal Failure Detection
C166886,Internal Failure Detection
C166887,Internal Failure Detection
C166888,Internal Failure Detection
C166982,CAN Time-Out ACU
C166983,CAN Time-Out ACU
C166A00,CAN Time-Out LDWS/LKAS/MFC/LDW/LKA
C166B82,CAN Time-Out WHL_SPD
C166B83,CAN Time-Out WHL_SPD
C1673,Signal Seat Belt Driver Not Valid (CGW/SRSCM)
C1674,Signal Seat Belt Passenger Not Valid (CGW/SRSCM)
C168100,LDWS_SysStat not Valid
C168783,CAN Time-Out VSM2 (MDPS)
C168852,VSM2 (MDPS) Signal Error
C168883,VSM2 (MDPS) Signal Error
C168887,VSM2 (MDPS) Signal Error
C169282,CAN Time-Out ESC
C169283,CAN Time-Out ESC
C169286,CAN Time-Out ESC
C169482,CAN Time-Out FATC
C169483,CAN Time-Out FATC
C169486,CAN Time-Out FATC
C169552,CAN Message Failure - FATC
C169700,CAN Message Failure - SPAS
C169782,CAN Message Failure - SPAS
C169782,CAN Message Failure - PA/RSPA
C169783,CAN Message Failure - SPAS
C169787,CAN Message Failure - PA/RSPA
C169787,CAN Message Failure - SPAS
C169882,CAN Time-Out ECS
C169883,CAN Time-Out ECS
C169887,CAN Time-Out ECS
C169A87,CAN Time-Out TPA
C169B86,CAN Message Failure - TPA
C16B586,VCU Signal Error
C16B600,CAN Time-Out AEB
C16B700,AEB Signal Error
C16B708,Front Camera Input Error
C16B886,FCA Communication Error
C16BA,Communication Error - DTCH
C16BA82,Communication Error - DTCH
C16BA83,Communication Error - DTCH
C16BA87,Communication Error - DTCH
C16BF64,WHL_SPD Monitoring logic Error
C16C062,CAN Time-Out AVU
C16C087,CAN Time-Out AVU
C16C162,CAN Signal Error AVU
C16C186,CAN Signal Error AVU
C16D100,CAN Time-Out ESC_HDP_EgSta
C16D200,CAN Time-Out HDP_HapticWarnReq
C16D300,CAN Time-Out HDP_RDD_WarnSta
C170549,ECU Pre-Charge Circuit Fail
C170563,ECU Pre-Charge Circuit Fail
C170906,Level Control Out of Range / Target Level not Applicable
C171000,Assembly-line Setup is still Active
C171206,Abnormal Compressor
C171491,EPB(PBC) Signal Error
C17154A,EPB(PBC) Software Version Error
C171791,EPB(PBC) Signal Error
C171A86,FR_C_LDR Hardware Error (LH)
C171B86,FR_C_LDR Hardware Error (RH)
C173316,Undervoltage Detected
C173900,ECU Reset
C174286,Variant Error - ESC (Check ESC)
C174341,Software Mis-Match
C174487,SCC Coding & AVN/Navi Option Mismatch
C174986,FR_C_LDR SW mismatch
C175096,Emergency EPB ECU Failure
C175100,ECU Fan (1) Failure
C175149,ECU Fan (1) Failure
C175200,ECU Fan (2) Failure
C175249,ECU Fan (2) Failure
C180200,CAN Time-Out VCU
C180282,CAN Time-Out VCU
C180283,CAN Time-Out VCU
C180408,CAN Time-Out LKA
C180486,CAN Time-Out LKA
C180586,LKAS CAN Signal Error
C180682,CAN Time-Out MCU
C180683,CAN Time-Out MCU
C180986,CAN Time-Out PSB
C180987,CAN Time-Out PSB
C180D52,CAN Signal Error Buckle ACU
C180D86,CAN Signal Error Buckle ACU 
C181428,CAN Message Failure - SAS
C181800,CAN Time-Out LCA/BSD/BCW
C181887,CAN Time-Out LCA/BSD/BCW
C181982,CAN Time-Out TPMS
C181983,CAN Time-Out TPMS
C182386,NAVI Invalid Signal for SCC
C182400,CAN Signal Error - HCU/VCU/FCU
C182582,CAN Signal Error - MCU
C182583,CAN Signal Error - MCU
C182587,CAN Signal Error - MCU
C182987,CAN Time-Out OBC
C182A87,IGN3 Signal Error
C182F82,CAN Time-Out LSD
C182F83,CAN Time-Out LSD
C182F87,CAN Time-Out LSD
C183482,CAN Time-Out IEB
C183483,CAN Time-Out IEB
C183786,CAN Signal Error BCA/BCW
C183902,CAN Signal Error RSPA
C183952,CAN Signal Error RSPA
C183C82,CAN Message Failure - ICU
C183D52,CAN Message Failure - SWRC
